A102	1462044540	11	12	74	32
A102	1462044550	20	6	74	32
A102	1462044560	100	15	73	27
A102	1462044570	20	20	70	23
A102	1462044580	17	15	74	34
A102	1462044590	17	14	73	31
A102	1462044600	19	18	75	32
A102	1462044610	100	17	72	30
A102	1462044620	17	21	72	28
A102	1462044630	19	22	75	33
A102	1462044640	15	19	73	28
A102	1462044650	13	15	76	32
A102	1462044660	16	19	79	28
A102	1462044670	100	18	74	32
A102	1462044680	14	15	76	26
A102	1462044690	15	19	72	32
A102	1462044700	11	18	71	27
A102	1462044710	100	17	72	24
A102	1462044720	11	21	71	27
A102	1462044730	15	10	69	39
A102	1462044740	18	15	77	34
A102	1462044750	100	19	80	28
A102	1462044760	18	19	80	36
A102	1462044770	9	13	76	33
A102	1462044780	100	16	75	29
A102	1462044790	16	18	74	32
A102	1462044800	18	18	83	31
A102	1462044810	12	13	80	30
A102	1462044820	17	19	78	34
A102	1462044830	9	17	68	33
A102	1462044840	19	16	67	34
A102	1462044850	16	18	79	35
A102	1462044860	16	17	81	33
A102	1462044870	13	14	75	33
A102	1462044880	16	10	79	36
A102	1462044890	14	13	73	31
A102	1462044900	20	18	75	28
A102	1462044910	17	12	74	30
A102	1462044920	9	7	76	26
A102	1462044930	14	10	79	35
A102	1462044940	11	19	83	36
A102	1462044950	17	18	79	36
A102	1462044960	100	7	75	31
B17	1462044260	20	26	83	32
B17	1462044270	22	27	83	30
B17	1462044280	22	28	84	31
B17	1462044290	22	26	84	30
B17	1462044300	23	28	83	31
B17	1462044310	22	26	84	30
B17	1462044320	23	27	83	31
B17	1462044330	21	26	84	30
B17	1462044340	23	28	84	28
B17	1462044350	22	27	83	31
B17	1462044360	22	27	82	30
B17	1462044370	21	26	84	31
B17	1462044380	21	24	83	29
B17	1462044390	23	24	83	30
B17	1462044400	21	24	84	30
B17	1462044410	22	25	84	31
B17	1462044420	22	24	83	32
B17	1462044430	22	26	83	31
B17	1462044440	23	25	84	31
B17	1462044450	23	27	84	30
B17	1462044460	22	26	83	30
B17	1462044470	23	24	84	30
B17	1462044480	21	25	83	29
B17	1462044490	22	23	83	33
B17	1462044500	21	24	83	31
B17	1462044510	22	25	83	30
B17	1462044520	23	24	84	30
B17	1462044530	23	25	83	31
B17	1462044540	21	27	84	29
B17	1462044550	21	27	83	30
B17	1462044560	22	25	83	29
B17	1462044570	22	25	84	29
B17	1462044580	22	26	84	30
B17	1462044590	23	26	84	29
B17	1462044600	22	26	83	29
B17	1462044610	21	27	83	29
B17	1462044620	22	26	84	30
B17	1462044630	22	27	83	31
B17	1462044640	22	26	85	29
B17	1462044650	22	28	83	30
B17	1462044660	22	27	84	29
B17	1462044670	22	27	83	30
B17	1462044680	22	26	84	30
B17	1462044690	23	26	83	29
B17	1462044700	22	28	84	29
B17	1462044710	23	27	84	28
B17	1462044720	23	26	84	28
B17	1462044730	22	24	83	30
B17	1462044740	23	25	84	31
B17	1462044750	23	26	84	31
B17	1462044760	22	27	83	30
B17	1462044770	23	27	83	30
B17	1462044780	23	26	83	31
B17	1462044790	23	27	83	31
B17	1462044800	23	26	83	30
B17	1462044810	23	26	84	30
B17	1462044820	22	27	83	29
B17	1462044830	23	27	83	30
B17	1462044840	23	27	84	29
B17	1462044850	22	28	82	31
B17	1462044860	23	25	84	30
B17	1462044870	23	26	84	30
B17	1462044880	22	24	84	29
B17	1462044890	21	23	84	31
B17	1462044900	22	23	83	30
B17	1462044910	23	22	83	32
B17	1462044920	23	23	84	30
B17	1462044930	23	24	84	30
B17	1462044940	23	26	84	31
B17	1462044950	25	24	84	30
B17	1462044960	22	24	85	33
B13	1462044260	25	33	46	81
B13	1462044270	26	36	47	80
B13	1462044280	24	36	47	82
B13	1462044290	25	35	46	82
B13	1462044300	24	37	46	80
B13	1462044310	24	38	46	80
B13	1462044320	23	36	46	79
B13	1462044330	25	36	48	81
B13	1462044340	24	36	47	81
B13	1462044350	25	36	47	80
B13	1462044360	24	36	46	81
B13	1462044370	24	36	47	80
B13	1462044380	24	34	48	81
B13	1462044390	24	35	48	82
B13	1462044400	24	34	47	79
B13	1462044410	24	35	47	80
B13	1462044420	25	36	48	79
B13	1462044430	24	36	47	79
B13	1462044440	24	36	47	82
B13	1462044450	24	36	47	80
B13	1462044460	23	38	47	80
B13	1462044470	24	37	47	79
B13	1462044480	24	36	46	81
B13	1462044490	24	35	46	81
B13	1462044500	24	36	46	80
B13	1462044510	24	35	47	81
B13	1462044520	24	36	46	80
B13	1462044530	24	36	47	80
B13	1462044540	24	35	46	79
B13	1462044550	24	36	47	79
B13	1462044560	24	35	48	80
B13	1462044570	24	36	47	80
B13	1462044580	24	37	47	80
B13	1462044590	24	36	45	81
B13	1462044600	25	37	46	79
B13	1462044610	25	38	48	80
B13	1462044620	25	36	47	78
B13	1462044630	26	36	47	81
B13	1462044640	24	38	45	81
B13	1462044650	25	37	47	80
B13	1462044660	24	36	46	81
B13	1462044670	24	35	48	80
B13	1462044680	24	35	47	81
B13	1462044690	25	37	46	81
B13	1462044700	24	35	47	82
B13	1462044710	24	35	48	80
B13	1462044720	26	35	47	81
B13	1462044730	24	35	47	81
B13	1462044740	25	35	47	82
B13	1462044750	26	34	47	81
B13	1462044760	25	36	46	80
B13	1462044770	24	34	47	80
B13	1462044780	25	36	46	80
B13	1462044790	24	35	48	80
B13	1462044800	22	36	47	80
B13	1462044810	23	36	47	79
B13	1462044820	25	37	47	79
B13	1462044830	24	36	47	80
B13	1462044840	24	37	46	82
B13	1462044850	24	37	47	80
B13	1462044860	25	36	46	81
B13	1462044870	24	36	48	80
B13	1462044880	24	36	47	79
B13	1462044890	24	37	48	80
B13	1462044900	24	36	47	81
B13	1462044910	25	36	47	80
B13	1462044920	24	36	48	78
B13	1462044930	25	36	48	81
B13	1462044940	24	36	47	80
B13	1462044950	24	36	47	80
B13	1462044960	23	37	46	79
B107	1462044260	22	38	37	26
B107	1462044270	22	44	32	22
B107	1462044280	26	46	31	24
B107	1462044290	26	45	32	23
B107	1462044300	26	42	28	24
B107	1462044310	23	41	27	22
B107	1462044320	27	44	22	30
B107	1462044330	26	38	29	28
B107	1462044340	21	44	30	26
B107	1462044350	23	42	28	30
B107	1462044360	25	40	26	27
B107	1462044370	22	43	22	29
B107	1462044380	20	37	25	31
B107	1462044390	26	39	22	34
B107	1462044400	18	40	25	26
B107	1462044410	22	44	29	31
B107	1462044420	20	41	33	28
B107	1462044430	24	42	30	24
B107	1462044440	20	40	23	27
B107	1462044450	21	42	27	32
B107	1462044460	17	39	29	30
B107	1462044470	17	39	28	24
B107	1462044480	25	43	21	23
B107	1462044490	23	42	30	26
B107	1462044500	25	42	28	25
B107	1462044510	16	44	32	23
B107	1462044520	28	42	30	25
B107	1462044530	23	46	31	26
B107	1462044540	25	44	24	24
B107	1462044550	18	41	27	27
B107	1462044560	14	34	32	32
B107	1462044570	25	44	28	31
B107	1462044580	21	38	31	27
B107	1462044590	21	43	27	32
B107	1462044600	29	39	28	31
B107	1462044610	24	43	27	30
B107	1462044620	24	45	26	24
B107	1462044630	29	44	33	27
B107	1462044640	25	40	23	27
B107	1462044650	27	42	22	30
B107	1462044660	25	44	27	24
B107	1462044670	23	44	28	26
B107	1462044680	29	41	30	28
B107	1462044690	27	39	20	29
B107	1462044700	26	44	35	37
B107	1462044710	28	44	29	26
B107	1462044720	23	40	24	27
B107	1462044730	22	33	35	32
B107	1462044740	23	42	33	27
B107	1462044750	28	44	29	22
B107	1462044760	24	45	34	30
B107	1462044770	25	40	34	26
B107	1462044780	23	40	28	21
B107	1462044790	25	42	25	30
B107	1462044800	27	44	27	31
B107	1462044810	20	46	33	23
B107	1462044820	22	42	30	30
B107	1462044830	24	39	22	30
B107	1462044840	22	41	29	29
B107	1462044850	25	41	31	32
B107	1462044860	22	45	26	24
B107	1462044870	22	41	27	25
B107	1462044880	24	41	27	32
B107	1462044890	22	37	30	25
B107	1462044900	22	41	26	34
B107	1462044910	18	42	33	28
B107	1462044920	26	40	33	30
B107	1462044930	23	38	26	35
B107	1462044940	23	44	33	31
B107	1462044950	26	40	22	28
B107	1462044960	23	31	35	23
A103	1462044260	17	23	36	72
A103	1462044270	11	27	37	74
A103	1462044280	10	11	32	79
A103	1462044290	16	20	40	69
A103	1462044300	13	17	34	69
A103	1462044310	13	25	34	69
A103	1462044320	15	24	31	77
A103	1462044330	9	8	30	78
A103	1462044340	9	15	26	77
A103	1462044350	5	12	26	77
A103	1462044360	10	15	40	78
A103	1462044370	15	25	35	76
A103	1462044380	9	29	35	74
A103	1462044390	4	21	35	74
A103	1462044400	12	18	35	77
A103	1462044410	10	8	39	68
A103	1462044420	7	15	35	79
A103	1462044430	12	18	35	72
A103	1462044440	9	17	38	77
A103	1462044450	12	21	35	70
A103	1462044460	10	22	27	74
A103	1462044470	8	16	32	69
A103	1462044480	16	17	37	78
A103	1462044490	17	18	40	77
A103	1462044500	14	19	33	75
A103	1462044510	20	17	33	76
A103	1462044520	9	23	40	73
A103	1462044530	10	11	36	73
A103	1462044540	13	11	33	72
A103	1462044550	13	27	35	79
A103	1462044560	13	18	31	79
A103	1462044570	7	19	32	73
A103	1462044580	17	23	29	75
A103	1462044590	16	21	39	78
A103	1462044600	14	17	38	78
A103	1462044610	7	22	35	74
A103	1462044620	9	19	37	75
A103	1462044630	15	17	39	71
A103	1462044640	17	25	38	79
A103	1462044650	9	21	37	75
A103	1462044660	16	27	38	75
A103	1462044670	13	22	40	67
A103	1462044680	16	15	34	75
A103	1462044690	12	18	41	74
A103	1462044700	10	19	33	79
A103	1462044710	14	26	39	82
A103	1462044720	18	10	38	73
A103	1462044730	17	20	31	75
A103	1462044740	19	28	32	78
A103	1462044750	13	15	32	67
A103	1462044760	10	15	31	70
A103	1462044770	10	22	34	75
A103	1462044780	9	21	31	75
A103	1462044790	17	14	29	68
A103	1462044800	16	20	32	70
A103	1462044810	14	23	31	74
A103	1462044820	15	28	37	69
A103	1462044830	12	17	38	73
A103	1462044840	11	23	37	82
A103	1462044850	3	20	31	76
A103	1462044860	11	13	30	76
A103	1462044870	14	10	36	75
A103	1462044880	10	21	35	79
A103	1462044890	15	23	37	77
A103	1462044900	10	12	34	67
A103	1462044910	17	18	40	69
A103	1462044920	16	22	39	70
A103	1462044930	8	17	37	72
A103	1462044940	10	21	35	72
A103	1462044950	9	23	36	70
A103	1462044960	100	33	34	100
A101	1462044260	100	100	100	17
A101	1462044270	10	82	12	0
A101	1462044280	18	68	12	24
A101	1462044290	8	79	13	15
A101	1462044300	8	77	23	25
A101	1462044310	11	67	9	17
A101	1462044320	15	74	12	25
A101	1462044330	14	80	18	20
A101	1462044340	18	73	20	22
A101	1462044350	14	59	18	14
A101	1462044360	15	67	10	18
A101	1462044370	13	71	15	22
A101	1462044380	6	70	17	18
A101	1462044390	9	74	21	25
A101	1462044400	19	67	18	2
A101	1462044410	100	80	100	100
A101	1462044420	15	71	24	22
A101	1462044430	12	81	17	15
A101	1462044440	15	73	17	21
A101	1462044450	11	71	21	14
A101	1462044460	100	82	13	31
A101	1462044470	17	67	13	10
A101	1462044480	9	74	12	20
A101	1462044490	20	82	10	100
A101	1462044500	15	72	9	13
A101	1462044510	16	82	23	22
A101	1462044520	15	65	7	14
A101	1462044530	15	61	10	26
A101	1462044540	18	70	13	21
A101	1462044550	12	79	24	10
A101	1462044560	4	100	13	21
A101	1462044570	13	74	15	15
A101	1462044580	19	73	20	16
A101	1462044590	10	67	15	100
A101	1462044600	15	75	12	21
A101	1462044610	16	85	25	18
A101	1462044620	100	74	15	26
A101	1462044630	12	57	22	18
A101	1462044640	11	71	17	15
A101	1462044650	16	81	20	18
A101	1462044660	6	76	16	9
A101	1462044670	9	100	11	13
A101	1462044680	6	75	18	24
A101	1462044690	11	69	14	16
A101	1462044700	14	82	26	100
A101	1462044710	100	62	13	13
A101	1462044720	11	64	9	23
A101	1462044730	16	74	15	16
A101	1462044740	16	79	19	18
A101	1462044750	15	82	20	21
A101	1462044760	13	82	13	100
A101	1462044770	7	67	14	19
A101	1462044780	17	82	19	15
A101	1462044790	14	73	16	4
A101	1462044800	15	71	17	26
A101	1462044810	17	79	26	20
A101	1462044820	16	81	21	24
A101	1462044830	18	73	14	22
A101	1462044840	12	66	22	15
A101	1462044850	8	73	26	16
A101	1462044860	23	61	14	26
A101	1462044870	3	76	100	9
A101	1462044880	12	79	12	100
A101	1462044890	14	82	18	21
A101	1462044900	9	81	18	21
A101	1462044910	13	79	20	2
A101	1462044920	10	75	18	9
A101	1462044930	13	73	12	26
A101	1462044940	14	76	20	100
A101	1462044950	15	73	26	18
A101	1462044960	100	100	15	100
B16	1462044260	27	84	26	31
B16	1462044270	27	85	28	32
B16	1462044280	26	84	27	33
B16	1462044290	28	86	27	34
B16	1462044300	27	85	26	32
B16	1462044310	28	85	24	34
B16	1462044320	28	84	18	31
B16	1462044330	27	84	25	33
B16	1462044340	27	84	25	31
B16	1462044350	27	85	25	32
B16	1462044360	26	84	27	33
B16	1462044370	27	86	26	33
B16	1462044380	25	86	25	32
B16	1462044390	26	86	27	33
B16	1462044400	27	85	25	32
B16	1462044410	26	85	27	34
B16	1462044420	26	85	29	33
B16	1462044430	26	86	24	33
B16	1462044440	24	86	25	33
B16	1462044450	26	84	25	32
B16	1462044460	25	83	25	33
B16	1462044470	27	85	27	34
B16	1462044480	27	85	26	33
B16	1462044490	26	85	28	32
B16	1462044500	26	86	28	33
B16	1462044510	25	86	27	32
B16	1462044520	25	85	28	32
B16	1462044530	26	85	28	33
B16	1462044540	25	83	28	32
B16	1462044550	26	84	29	33
B16	1462044560	27	84	28	33
B16	1462044570	26	84	26	33
B16	1462044580	26	85	27	33
B16	1462044590	27	86	29	32
B16	1462044600	27	85	28	32
B16	1462044610	27	85	27	34
B16	1462044620	28	85	29	34
B16	1462044630	28	85	29	34
B16	1462044640	26	86	29	31
B16	1462044650	27	86	27	34
B16	1462044660	27	85	27	32
B16	1462044670	28	84	27	32
B16	1462044680	28	84	29	33
B16	1462044690	26	85	26	33
B16	1462044700	27	84	27	34
B16	1462044710	26	84	26	32
B16	1462044720	26	85	26	31
B16	1462044730	26	83	27	34
B16	1462044740	28	85	26	34
B16	1462044750	26	85	25	33
B16	1462044760	26	85	26	32
B16	1462044770	26	85	27	33
B16	1462044780	28	84	28	33
B16	1462044790	28	84	28	32
B16	1462044800	26	85	30	32
B16	1462044810	27	85	28	33
B16	1462044820	27	85	27	33
B16	1462044830	28	86	26	33
B16	1462044840	28	84	27	32
B16	1462044850	27	85	28	35
B16	1462044860	26	84	29	32
B16	1462044870	27	86	28	33
B16	1462044880	28	85	28	34
B16	1462044890	27	85	30	33
B16	1462044900	26	84	29	31
B16	1462044910	27	85	27	34
B16	1462044920	28	84	28	32
B16	1462044930	28	86	27	33
B16	1462044940	28	86	25	32
B16	1462044950	29	83	25	33
B16	1462044960	26	87	24	31
B108	1462044260	27	26	21	30
B108	1462044270	20	30	30	23
B108	1462044280	20	34	33	26
B108	1462044290	19	26	29	27
B108	1462044300	23	29	28	30
B108	1462044310	22	31	26	24
B108	1462044320	23	23	25	21
B108	1462044330	22	24	25	25
B108	1462044340	18	28	29	27
B108	1462044350	19	33	27	27
B108	1462044360	19	29	31	26
B108	1462044370	23	29	30	29
B108	1462044380	21	29	29	27
B108	1462044390	21	26	31	24
B108	1462044400	21	27	28	26
B108	1462044410	22	27	30	27
B108	1462044420	22	25	26	22
B108	1462044430	19	25	28	27
B108	1462044440	23	26	29	24
B108	1462044450	20	31	30	25
B108	1462044460	22	27	27	25
B108	1462044470	20	27	28	26
B108	1462044480	24	26	29	23
B108	1462044490	24	28	31	22
B108	1462044500	21	20	33	25
B108	1462044510	22	25	31	26
B108	1462044520	23	23	30	25
B108	1462044530	24	27	28	26
B108	1462044540	23	29	28	28
B108	1462044550	20	28	34	24
B108	1462044560	23	28	33	24
B108	1462044570	21	29	31	25
B108	1462044580	21	30	31	23
B108	1462044590	18	26	32	30
B108	1462044600	19	25	30	24
B108	1462044610	21	33	30	23
B108	1462044620	25	28	29	24
B108	1462044630	20	30	31	21
B108	1462044640	21	29	35	25
B108	1462044650	20	23	28	29
B108	1462044660	16	22	34	27
B108	1462044670	21	26	32	26
B108	1462044680	18	32	26	30
B108	1462044690	24	29	26	28
B108	1462044700	23	27	24	29
B108	1462044710	25	26	32	29
B108	1462044720	17	27	23	25
B108	1462044730	23	31	32	25
B108	1462044740	22	28	30	28
B108	1462044750	24	29	25	26
B108	1462044760	23	27	30	25
B108	1462044770	22	27	28	24
B108	1462044780	21	29	31	28
B108	1462044790	19	32	30	27
B108	1462044800	22	32	30	26
B108	1462044810	23	26	25	21
B108	1462044820	22	28	29	23
B108	1462044830	17	28	27	28
B108	1462044840	19	25	29	22
B108	1462044850	21	27	26	28
B108	1462044860	21	30	26	30
B108	1462044870	22	25	27	22
B108	1462044880	16	28	34	24
B108	1462044890	21	32	28	26
B108	1462044900	23	31	30	23
B108	1462044910	22	32	27	25
B108	1462044920	23	30	32	21
B108	1462044930	16	33	31	32
B108	1462044940	23	23	29	26
B108	1462044950	19	25	29	23
B108	1462044960	18	39	34	23
B11	1462044260	80	29	25	21
B11	1462044270	80	28	26	21
B11	1462044280	79	30	25	19
B11	1462044290	78	31	26	22
B11	1462044300	78	29	26	21
B11	1462044310	80	29	27	23
B11	1462044320	80	28	27	20
B11	1462044330	78	30	25	21
B11	1462044340	79	28	26	21
B11	1462044350	78	28	25	20
B11	1462044360	79	29	26	19
B11	1462044370	80	28	27	20
B11	1462044380	79	29	27	22
B11	1462044390	79	27	27	22
B11	1462044400	80	28	26	22
B11	1462044410	80	28	27	23
B11	1462044420	78	29	26	23
B11	1462044430	79	28	28	22
B11	1462044440	79	29	27	21
B11	1462044450	79	28	26	21
B11	1462044460	80	28	26	20
B11	1462044470	77	28	27	22
B11	1462044480	79	29	27	21
B11	1462044490	78	28	26	23
B11	1462044500	78	27	26	21
B11	1462044510	80	27	27	22
B11	1462044520	79	28	27	21
B11	1462044530	79	29	27	21
B11	1462044540	80	28	26	22
B11	1462044550	80	29	26	21
B11	1462044560	79	27	26	21
B11	1462044570	79	27	27	22
B11	1462044580	79	26	26	20
B11	1462044590	79	27	27	22
B11	1462044600	79	27	27	22
B11	1462044610	80	27	28	21
B11	1462044620	79	28	27	24
B11	1462044630	79	29	26	26
B11	1462044640	79	29	27	20
B11	1462044650	78	29	26	21
B11	1462044660	79	29	27	20
B11	1462044670	79	29	25	23
B11	1462044680	78	27	26	21
B11	1462044690	79	29	25	22
B11	1462044700	79	28	26	23
B11	1462044710	79	28	26	23
B11	1462044720	79	28	24	21
B11	1462044730	79	29	27	23
B11	1462044740	78	27	26	22
B11	1462044750	79	28	24	21
B11	1462044760	78	29	25	22
B11	1462044770	79	27	25	23
B11	1462044780	81	27	27	22
B11	1462044790	80	28	25	23
B11	1462044800	78	28	27	22
B11	1462044810	78	28	27	21
B11	1462044820	78	29	26	22
B11	1462044830	79	30	27	21
B11	1462044840	80	30	26	21
B11	1462044850	79	26	26	20
B11	1462044860	79	26	26	21
B11	1462044870	80	27	25	20
B11	1462044880	80	28	26	21
B11	1462044890	78	27	25	22
B11	1462044900	79	28	26	22
B11	1462044910	80	27	26	22
B11	1462044920	76	26	27	22
B11	1462044930	81	27	26	21
B11	1462044940	80	26	24	22
B11	1462044950	79	27	25	23
B11	1462044960	77	25	26	19
